ROWID,MinimumLatitude,MaximumLatitude,MinimumLongitude,MaximumLongitude
192,38.8688697814941,38.8942718505859,-77.1277313232422,-77.095100402832
193,38.8638534545898,38.8892555236816,-77.1311187744141,-77.0984878540039
209,38.8637390136719,38.8891410827637,-77.1322250366211,-77.0995941162109
325,38.8667831420898,38.8921890258789,-77.126579284668,-77.0939407348633
303,38.8668212890625,38.8922271728516,-77.12744140625,-77.0948028564453
172,38.8668212890625,38.8922271728516,-77.12744140625,-77.0948028564453
311,38.868465423584,38.8938674926758,-77.1276016235352,-77.0949630737305
194,38.8667526245117,38.8921546936035,-77.126708984375,-77.0940704345703
320,38.8624954223633,38.8899307250977,-77.1317291259766,-77.0964889526367
206,38.8624954223633,38.8899307250977,-77.1317291259766,-77.0964889526367
171,38.8664016723633,38.8950004577637,-77.1299514770508,-77.0932083129883
332,38.8622169494629,38.891414642334,-77.1301651000977,-77.0926666259766
208,38.8626365661621,38.8926773071289,-77.1299896240234,-77.0914001464844
198,38.8642578125,38.8944206237793,-77.1295928955078,-77.0908432006836
335,38.8680152893066,38.8982353210449,-77.1329193115234,-77.0941009521484
218,38.8680152893066,38.8982353210449,-77.1329193115234,-77.0941009521484
81,38.8653144836426,38.8963279724121,-77.1333312988281,-77.0934982299805
142,38.8653144836426,38.8963279724121,-77.1333312988281,-77.0934982299805
265,38.8653144836426,38.8963279724121,-77.1333312988281,-77.0934982299805
336,38.863338470459,38.8887405395508,-77.1328430175781,-77.100212097168
338,38.8670768737793,38.8924827575684,-77.1260986328125,-77.0934600830078
342,38.869701385498,38.8951072692871,-77.1277313232422,-77.095100402832
177,38.8582458496094,38.8983306884766,-77.142822265625,-77.0913314819336
277,38.8582458496094,38.8983306884766,-77.142822265625,-77.0913314819336
309,38.8592987060547,38.9034080505371,-77.145866394043,-77.0892028808594
197,38.8592987060547,38.9034080505371,-77.145866394043,-77.0892028808594
87,38.8592987060547,38.9034080505371,-77.145866394043,-77.0892028808594
281,38.8594360351562,38.9042091369629,-77.1426696777344,-77.0851516723633
