MCC,MNC,LAC,CI,Timestamp,Latitude,Longitude,HorizontalAccuracy,Altitude,VerticalAccuracy,Speed,Course,Confidence,Timestamp (GMT/UTC),Timestamp (EDT)
310,410,7980,158258676,363631500,38.82831388,-77.08318334,4814,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,194233369,363631500,38.82573854,-77.08930373,2683,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,158442033,363631500,38.82694035,-77.08985656,2630,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,160680777,363631500,38.824171,-77.08485722,2586,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,158484623,363631500,38.82573854,-77.0825138,1968,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,160039215,363631500,38.82659697,-77.08211392,2618,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7017,28304,363631500,38.8301891,-77.08537244,1414,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,193951376,363631500,38.82614517,-77.08210265,4140,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,193973696,363631500,38.82424974,-77.08827644,5041,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,193821215,363631500,38.82895767,-77.0825417,1852,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,158260347,363631500,38.8299449,-77.08386778,2765,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,194254481,363631500,38.82702624,-77.09045541,2654,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,158296217,363631500,38.82359248,-77.0861777,2459,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,158290147,363631500,38.82540476,-77.0821377,2901,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,160271875,363631500,38.82573854,-77.09030568,2868,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,194277672,363631500,38.82663989,-77.09075486,3473,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,193940111,363631500,38.82486087,-77.08227974,5709,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,160642189,363631500,38.83012354,-77.08883684,3396,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,160526031,363631500,38.83050405,-77.08802193,5349,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,194277871,363631500,38.82638239,-77.09101152,3567,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,158205157,363631500,38.82573854,-77.09080767,2904,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,158429904,363631500,38.82348519,-77.08820962,3644,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7985,158494352,363631500,38.83080095,-77.08766615,1414,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,193725109,363631500,38.83024531,-77.08940738,4351,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,10015,257,363631500,38.82540059,-77.08121025,10725,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,193397558,363631500,38.82674008,-77.09145355,3241,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,194252647,363631500,38.83088916,-77.08831655,1695,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,159945701,363631500,38.82283443,-77.08643174,1702,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,160425085,363631500,38.82728779,-77.09155493,5217,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,158439151,363631500,38.82838958,-77.09133613,2930,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,160420885,363631500,38.82294124,-77.08431178,3634,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7985,158494349,363631500,38.83148634,-77.08713555,1414,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,194064508,363631500,38.82473707,-77.09145355,3290,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,194260499,363631500,38.82540476,-77.08036321,4159,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,193407158,363631500,38.82235848,-77.08783531,4197,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,159978174,363631500,38.83197867,-77.08584868,1514,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,160050729,363631500,38.82630193,-77.09232693,3341,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,194082540,363631500,38.82870507,-77.08003193,4899,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,158355610,363631500,38.8253467,-77.09227806,3553,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,158431657,363631500,38.8219434,-77.08541226,1414,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,160097074,363631500,38.82258385,-77.08940738,2646,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,193403314,363631500,38.82187563,-77.08574998,3271,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,194250382,363631500,38.82573854,-77.09255146,3446,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,193933779,363631500,38.82878601,-77.09272259,4085,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,193430248,363631500,38.83249872,-77.08671241,2029,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,158356373,363631500,38.83204805,-77.0889582,1487,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,194235191,363631500,38.82168251,-77.08761072,3106,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,160028058,363631500,38.8241111,-77.08009982,3858,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,158378766,363631500,38.824171,-77.09227806,2262,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,193929816,363631500,38.83048254,-77.08036905,4622,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,159986871,363631500,38.83219826,-77.08910793,2971,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,160292933,363631500,38.83249872,-77.08820962,1965,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,194058199,363631500,38.82741904,-77.07883316,6226,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,0,363631500,38.82964223,-77.09266412,3501,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,194250375,363631500,38.82767003,-77.09344983,2933,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,194301515,363631500,38.82718348,-77.09351837,3116,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,160271872,363631500,38.82910364,-77.07907676,3341,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,160445281,363631500,38.82826238,-77.09344983,2168,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,160089035,363631500,38.82799196,-77.07857143,2846,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,160381396,363631500,38.8216415,-77.08283334,2933,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,194058205,363631500,38.82509475,-77.09344983,3065,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,158520180,363631500,38.83294939,-77.0880599,1797,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,160508403,363631500,38.82365852,-77.09275877,2867,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,159994335,363631500,38.82930207,-77.09365874,7734,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,193790874,363631500,38.82066845,-77.08671241,3857,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,194306035,363631500,38.82221156,-77.09149694,3051,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,194306037,363631500,38.82233011,-77.09186452,3371,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,193950182,363631500,38.82914459,-77.07817429,5339,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,160516513,363631500,38.83174759,-77.09195262,2893,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,194400481,363631500,38.83065503,-77.09317761,2287,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,193932315,363631500,38.83174759,-77.08016699,5139,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,158502387,363631500,38.82078111,-77.08873367,2075,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,158290145,363631500,38.82312941,-77.09297698,3527,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,194277665,363631500,38.82123178,-77.09030568,3159,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,159994332,363631500,38.82207959,-77.09184885,5021,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,158224583,363631500,38.82781863,-77.07755655,3212,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,193978346,363631500,38.83380329,-77.08564865,4024,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,160498768,363631500,38.82445091,-77.07805013,5717,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,160328038,363631500,38.82058799,-77.08318334,1450,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7017,28301,363631500,38.83394575,-77.08578687,1414,0,-1,-1,-1,70,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,158410991,363631500,38.82387369,-77.07827138,2227,0,-1,-1,-1,60,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7980,-1,363631500,38.83013325,-77.09977865,148990,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7017,-1,363631500,38.85022729,-77.07509326,148990,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,10015,-1,363631500,38.81403464,-77.13791477,148990,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7985,-1,363631500,38.87940281,-77.10619735,148990,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7982,-1,363631500,38.79251641,-77.04592895,148990,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,10016,-1,363631500,38.82134687,-77.02493441,148990,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,10019,-1,363631500,38.89484888,-77.10822451,148990,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7981,-1,363631500,38.88092178,-77.0425387,148990,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7993,-1,363631500,38.78245943,-77.16456192,148990,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7971,-1,363631500,38.89869797,-77.05579012,148990,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,10020,-1,363631500,38.8962813,-77.04181337,148990,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7037,-1,363631500,38.90712875,-77.05347716,148990,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7997,-1,363631500,38.89921647,-77.03390353,148990,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7016,-1,363631500,38.84822881,-77.20781517,148990,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7994,-1,363631500,38.86264371,-77.20756644,148990,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7999,-1,363631500,38.89753884,-77.01965939,148990,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,10004,-1,363631500,38.74934631,-77.15951395,148990,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7984,-1,363631500,38.91248232,-77.04351663,148990,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,10982,-1,363631500,38.90853184,-77.01822251,148990,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7988,-1,363631500,38.93323844,-77.09338253,148990,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
310,410,7018,-1,363631500,38.90048003,-76.99235898,148990,0,-1,-1,-1,50,"Tuesday, July 10, 2012 4:45:00 PM","Tuesday, July 10, 2012 12:45:00 PM GMT-04:00"
